segment,feature,train_mean,validation_mean,train_p95,validation_p95,train_missing_rate,validation_missing_rate,missing_rate_delta,ks_statistic,ks_p_value,wasserstein_distance,validation_shift_in_train_sd,train_target_corr,validation_target_corr,abs_validation_shift_in_train_sd
worst_of,implied_minus_realized_vol_mean,-0.08793772083966753,-0.07105036374441348,0.04528273733207039,0.04580895883306349,0.0,0.0,0.0,0.08586425901984471,3.1972642871718037e-06,0.01695678867968059,0.1429076509102197,-0.10207148716759733,-0.02735342961582138,0.1429076509102197
worst_of,realized_to_structural_vol_ratio,1.3469381356151109,1.29381793801877,2.087758974799124,2.0336773444304472,0.0,0.0,0.0,0.10788666822089887,1.4177896705928644e-09,0.05548360439385015,-0.12951980567472476,0.02747343018446265,-0.051393361886918426,0.12951980567472476
worst_of,basket_realized_vol_126d_mean,0.36886391612219677,0.3543368611170043,0.6252136634300881,0.615181081939553,0.0,0.0,0.0,0.09751452382802661,6.70409175218573e-08,0.015233467907494087,-0.11127005807960791,0.2075616301279319,0.18356391041847175,0.11127005807960791
worst_of,realized_vol_63d_max,0.4871040603448354,0.4600849146202023,1.0019313485680528,0.8795936756126193,0.0,0.0,0.0,0.08960442438072103,9.756116838499837e-07,0.031085274853302897,-0.11058661750846632,0.23627225859661763,0.17830703699136807,0.11058661750846632
worst_of,quoted_to_realized_vol_ratio,0.8240355576754693,0.8470420093194215,1.1763002770900424,1.1732611047549308,0.0,0.0,0.0,0.07989165118321803,1.9153857481606283e-05,0.02468688482528707,0.10041600341648832,-0.03240003224261847,0.027793244862919855,0.10041600341648832
worst_of,realized_vol_63d_mean,0.3660205419828759,0.35114490397429854,0.6610104174249826,0.591197105605092,0.0,0.0,0.0,0.05274145348960435,0.012866814043813252,0.017691893807645232,-0.09967721143092824,0.2031950738133781,0.15238701357291887,0.09967721143092824
worst_of,realized_vol_63d_top2_spread,0.2061282014503614,0.18541629721253391,0.666024111754113,0.5637994615114389,0.0,0.0,0.0,0.04770609470925269,0.032110714181598006,0.0234205763551141,-0.09706484151349615,0.21515849367716267,0.15494678472195383,0.09706484151349615
worst_of,worst_of_realized_vol_top2_spread,0.2061282014503614,0.18541629721253391,0.666024111754113,0.5637994615114389,0.0,0.0,0.0,0.04770609470925269,0.032110714181598006,0.0234205763551141,-0.09706484151349615,0.21515849367716267,0.15494678472195383,0.09706484151349615
worst_of,worst_of_realized_vol_63d_range,0.23464144467347206,0.21311906155122143,0.7069482653739025,0.6131733414997231,0.0,0.0,0.0,0.03362910841239897,0.2543527018892258,0.022286019408343336,-0.0967858021657605,0.22584785874363492,0.1656871683933577,0.0967858021657605
worst_of,realized_vol_63d_range,0.23464144467347206,0.21311906155122143,0.7069482653739025,0.6131733414997231,0.0,0.0,0.0,0.03362910841239897,0.2543527018892258,0.022286019408343336,-0.0967858021657605,0.22584785874363492,0.1656871683933577,0.0967858021657605
worst_of,callable_maturity_months,69.84851277656688,67.20516375966704,113.3141683778234,110.77402464065706,0.0,0.0,0.0,0.04682712935685404,0.037317160273970175,2.665707244343918,-0.09453340622267153,0.6711103964296594,0.6558183984722192,0.09453340622267153
worst_of,basket_realized_vol_change_21d_max,0.03329822690500671,0.02565087098728089,0.18368946290206734,0.1234692118084045,0.0,0.0,0.0,0.054148504522579965,0.009803492176319798,0.0096519658113952,-0.09440960350592519,0.07493329067537967,0.0337262713020162,0.09440960350592519
worst_of,nominal_maturity_months,72.0521083512442,69.50688789759808,115.4053388090349,113.4406570841889,0.0,0.0,0.0,0.046110651906171585,0.04209269729599944,2.598328519164431,-0.09143159563229286,0.6624567961321869,0.6461577855587228,0.09143159563229286
worst_of,observation_interval_months,3.3464600345362476,3.602125524539318,12.0,12.0,0.0,0.0,0.0,0.04163987971185479,0.08557728026467716,0.25769855118879137,0.07999769279796401,0.20672673684739318,0.23967907265989086,0.07999769279796401
worst_of,basket_realized_vol_21d_max,0.4853314253738762,0.46706524020606044,0.9899867125726833,0.9536031944960637,0.0,0.0,0.0,0.06263084397158114,0.001635681856914084,0.023513249196148188,-0.07641951767467536,0.2350481113806422,0.18865716571298383,0.07641951767467536
worst_of,pair_CORL_HTTX,0.016287645974185617,0.02586206896551724,0.0,0.0,0.0,0.0,0.0,0.009574422991331488,0.9999949919381494,0.0095744229913316,0.07563962849328969,0.10636870165101671,0.10399362098304714,0.07563962849328969
worst_of,pair_JEDI_REBL,0.020743700061462814,0.01053639846743295,0.0,0.0,0.0,0.0,0.0,0.010207301594029827,0.9999744252450921,0.010207301594029938,-0.0716175809780488,-0.06159629746971121,-0.03313606116073224,0.0716175809780488
worst_of,basket_realized_vol_21d_mean,0.3653856205109369,0.3549206463770701,0.6535912539995768,0.6269800623843194,0.0,0.0,0.0,0.04773906326902111,0.031928591395248056,0.014861539748366799,-0.07126292943641363,0.19841945207408826,0.15875926499433843,0.07126292943641363
worst_of,no_call_fraction_of_maturity,0.037157349286207744,0.0400930925309392,0.1231058134121023,0.1338928474640772,0.0,0.0,0.0,0.03891702990954837,0.12724523797847015,0.0030800957815154528,0.06763186194704976,-0.3511711853345878,-0.35827694133128035,0.06763186194704976
worst_of,pair_CORL_NABO,0.020590043023970498,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.00909579015040729,0.9999988445190211,0.00909579015040729,-0.06405153582074564,0.00646007234741416,-0.010125514260594298,0.06405153582074564
worst_of,pair_NABO_SITH,0.01459741856177013,0.022030651340996167,0.0,0.0,0.0,0.0,0.0,0.007433232779226029,0.9999999993461546,0.007433232779226029,0.061977328896369865,-0.005974333038274525,0.014849983675975524,0.061977328896369865
worst_of,pair_CLNE_DRC,0.020129071911493546,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.008634819037930286,0.9999997779954092,0.008634819037930397,-0.061483265872222324,-0.01078875951966808,-0.023977479887589047,0.061483265872222324
worst_of,realized_vol_dispersion_ratio,0.6075833549179248,0.5835334763090043,1.3323763898988066,1.2636423336410614,0.0,0.0,0.0,0.0436998259731024,0.062268948710091844,0.025692246557607178,-0.0604766391715301,0.1548222130426596,0.097660231259301,0.0604766391715301
worst_of,underlying_JEDI,0.16702519975414873,0.1446360153256705,1.0,1.0,0.0,0.0,0.0,0.02238918442847826,0.747943338521414,0.02238918442847826,-0.060024885789560216,-0.0056189462730558415,-0.013859995367829721,0.060024885789560216
worst_of,pair_CORL_SITH,0.018746158574062692,0.02681992337164751,0.0,0.0,0.0,0.0,0.0,0.008073764797584704,0.9999999798700473,0.008073764797584815,0.059529092968210656,-0.004539019699441391,-0.04471632385709017,0.059529092968210656
worst_of,pair_HTTX_REBL,0.01736324523663184,0.02490421455938697,0.0,0.0,0.0,0.0,0.0,0.007540969322755164,0.9999999987631012,0.007540969322755164,0.05773181644847694,0.08514684257677411,0.09416659067866487,0.05773181644847694
worst_of,pair_JEDI_POBK,0.017516902274124155,0.01053639846743295,0.0,0.0,0.0,0.0,0.0,0.006980503806691241,0.9999999999676347,0.006980503806691241,-0.05321028326430046,0.010129143147596727,0.0018668252345327265,0.05321028326430046
worst_of,realized_vol_63d_second_highest,0.2809758588944739,0.27466861740766846,0.5143296395672221,0.44896250350709205,0.0,0.0,0.0,0.05983675853120363,0.003036235772506955,0.011792132924249717,-0.0520127122618322,0.09744393490263344,0.0889575137583379,0.0520127122618322
worst_of,basket_realized_vol_trend_mean,-0.0034782956112597613,0.0005837852600657644,0.1326127385964812,0.11140412392989577,0.0,0.0,0.0,0.15140045732102192,1.8296420721935762e-18,0.01537561574318914,0.051949158264630695,0.026081037029872484,-0.05438819744864412,0.051949158264630695
worst_of,log_notional_credits,12.643565679218229,12.697166373841851,14.508658238524095,14.508658238524095,0.0,0.0,0.0,0.031157055154045543,0.33897382664963793,0.05718430323595723,0.050050508464799665,-0.009949999896720456,0.02453188581166101,0.050050508464799665
worst_of,pair_NABO_POBK,0.017977873386601107,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.006483620513037858,0.9999999999994299,0.006483620513037858,-0.04879640107128824,0.004296794200197868,-0.009716523924455775,0.04879640107128824
worst_of,realized_vol_63d_min,0.2524626156713633,0.24696585306898086,0.4850191846038363,0.43266907984637426,0.0,0.0,0.0,0.04583395149382907,0.04407451750205816,0.009768687485040558,-0.04808628763378736,0.06565712169597827,0.0583667200968328,0.04808628763378736
worst_of,pair_MNDO_NABO,0.015212046711739398,0.0210727969348659,0.0,0.0,0.0,0.0,0.0,0.005860750223126487,1.0,0.005860750223126487,0.04788373558284996,-0.006250140437552006,0.03602455617192067,0.04788373558284996
worst_of,no_call_period_months,2.2035955746773204,2.3017241379310347,6.0,6.0,0.0,0.0,0.0,0.025279820651034846,0.6029323578278272,0.09886917839994158,0.04662811345269633,-0.15421171599112377,-0.15045771733061925,0.04662811345269633
worst_of,pair_CLNE_TECH,0.017209588199139522,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.005715335325576332,1.0,0.005715335325576332,-0.04394667494571031,0.00012431833392463097,-0.00844824076087469,0.04394667494571031
worst_of,pair_JEDI_MNDO,0.015826674861708665,0.0210727969348659,0.0,0.0,0.0,0.0,0.0,0.005246122073157222,1.0,0.005246122073157222,0.04203468109867492,0.0028912691131470847,-0.03857418412233932,0.04203468109867492
worst_of,pair_BSKR_NABO,0.020282728948985862,0.014367816091954023,0.0,0.0,0.0,0.0,0.0,0.00591491285703194,1.0,0.005914912857031829,-0.041959931943681486,-0.006560156004569472,0.023588650174530636,0.041959931943681486
worst_of,pair_BSKR_TECH,0.01782421634910879,0.012452107279693486,0.0,0.0,0.0,0.0,0.0,0.005372109069415321,1.0,0.005372109069415321,-0.040601771994252564,-0.002944287037509968,0.010710730908095233,0.040601771994252564
worst_of,pair_JEDI_NABO,0.01782421634910879,0.012452107279693486,0.0,0.0,0.0,0.0,0.0,0.005372109069415321,1.0,0.005372109069415321,-0.040601771994252564,-0.017045921174696804,-0.05538372347138845,0.040601771994252564
worst_of,pair_DRC_KYBR,0.016594960049170254,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0051007071756070665,1.0,0.0051007071756070665,-0.0399278634439569,-0.026873513868485067,-0.005721638519951172,0.0399278634439569
worst_of,pair_REBL_WOOK,0.016902274124154886,0.022030651340996167,0.0,0.0,0.0,0.0,0.0,0.005128377216841229,1.0,0.005128377216841229,0.03978405493835863,-0.04822989966279227,-0.05951277645527257,0.03978405493835863
worst_of,underlying_REBL,0.16533497234173325,0.18007662835249041,1.0,1.0,0.0,0.0,0.0,0.014741656010757165,0.9879429517095397,0.014741656010757165,0.03968330188940681,-0.19001170196554482,-0.18253167507323906,0.03968330188940681
worst_of,pair_BSKR_SITH,0.01767055931161647,0.012452107279693486,0.0,0.0,0.0,0.0,0.0,0.005218452031922949,1.0,0.005218452031922949,-0.03960846096147349,-0.009234352786137935,0.019478848864710237,0.03960846096147349
worst_of,pair_CORL_JEDI,0.015365703749231715,0.020114942528735632,0.0,0.0,0.0,0.0,0.0,0.004749238779503839,1.0,0.004749238779503839,0.038610933174518615,-0.010824931951451669,0.02032380642743032,0.038610933174518615
worst_of,pair_JEDI_WOOK,0.017055931161647202,0.022030651340996167,0.0,0.0,0.0,0.0,0.0,0.004974720179348968,1.0,0.004974720179348968,0.03842081179586032,-0.021769733645029283,-0.024909957422964684,0.03842081179586032
worst_of,pair_CORL_POBK,0.01843884449907806,0.013409961685823755,0.0,0.0,0.0,0.0,0.0,0.0050288828132544205,1.0,0.0050288828132543095,-0.037380575468593816,0.032228163756600224,0.058243952618464725,0.037380575468593816
worst_of,pair_HTTX_JEDI,0.0161339889366933,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.004639736063130062,1.0,0.004639736063130062,-0.03682598905273301,0.10374738449756045,0.1585024406939752,0.03682598905273301
worst_of,pair_JEDI_TECH,0.018131530424093423,0.013409961685823755,0.0,0.0,0.0,0.0,0.0,0.004721568738269788,1.0,0.004721568738269677,-0.03538689261994352,0.012715940723429775,-0.033497767983442825,0.03538689261994352
worst_of,underlying_WOOK,0.161339889366933,0.1743295019157088,1.0,1.0,0.0,0.0,0.0,0.01298961254877573,0.9976018225600105,0.012989612548775842,0.03531281394985852,0.002294022940520147,-0.05545152477343694,0.03531281394985852
worst_of,pair_JEDI_SITH,0.016902274124154886,0.012452107279693486,0.0,0.0,0.0,0.0,0.0,0.004450166844461423,1.0,0.004450166844461423,-0.03452274954414568,0.0172911621182069,0.025276608020805304,0.03452274954414568
worst_of,pair_DRC_POBK,0.01459741856177013,0.01053639846743295,0.0,0.0,0.0,0.0,0.0,0.0040610200943371755,1.0,0.0040610200943371755,-0.03386025777975285,0.017492946700952396,0.02092519819913056,0.03386025777975285
worst_of,pair_DRC_SITH,0.015212046711739398,0.019157088122605363,0.0,0.0,0.0,0.0,0.0,0.003945041410865935,1.0,0.003945041410866046,0.0322319349212132,-0.0007916376353537655,-0.03575716095043234,0.0322319349212132
worst_of,pair_POBK_WOOK,0.013521819299323909,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.003719560011020917,1.0,0.003719560011020917,0.03220551616789035,0.01558123698965839,0.0011198803533052615,0.03220551616789035
worst_of,pair_CLNE_JEDI,0.016441303011677934,0.012452107279693486,0.0,0.0,0.0,0.0,0.0,0.0039891957319844185,1.0,0.0039891957319844185,-0.03137018555368444,-0.015886516653741328,0.01696119180651552,0.03137018555368444
worst_of,pair_HTTX_TECH,0.017977873386601107,0.022030651340996167,0.0,0.0,0.0,0.0,0.0,0.00405277795439507,1.0,0.00405277795439507,0.030501627619608465,0.1256723166621159,0.1308507293585849,0.030501627619608465
worst_of,pair_CLNE_NABO,0.015212046711739398,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0037177938381761644,1.0,0.0037177938381761644,-0.030375267725333756,-0.016756921138102315,0.014025571649161525,0.030375267725333756
worst_of,pair_MNDO_REBL,0.016287645974185617,0.020114942528735632,0.0,0.0,0.0,0.0,0.0,0.0038272965545499416,1.0,0.0038272965545499416,0.03023631709001268,-0.04914884143518647,-0.06576679494592905,0.03023631709001268
worst_of,underlying_HTTX,0.15964966195451752,0.17049808429118773,1.0,1.0,0.0,0.0,0.0,0.01084842233667016,0.9998996597260497,0.010848422336670271,0.02961777250963584,0.3499158745511512,0.3557623907546372,0.02961777250963584
worst_of,sector_concentration,0.4579491907396025,0.46008939974457214,0.5,0.5,0.0,0.0,0.0,0.0128412540298177,0.9979744934903404,0.002140209004969617,0.029565304277293238,-0.06933317983406205,-0.08702868357281274,0.029565304277293238
worst_of,basket_size,2.2523048555623846,2.239463601532567,3.0,3.0,0.0,0.0,0.0,0.012841254029817728,0.9979744934903404,0.012841254029817728,-0.02956530427729248,0.06933317983406212,0.08702868357281274,0.02956530427729248
worst_of,basket_complexity_score,2.2523048555623846,2.239463601532567,3.0,3.0,0.0,0.0,0.0,0.012841254029817728,0.9979744934903404,0.012841254029817728,-0.02956530427729248,0.06933317983406212,0.08702868357281274,0.02956530427729248
worst_of,sector_count,2.2523048555623846,2.239463601532567,3.0,3.0,0.0,0.0,0.0,0.012841254029817728,0.9979744934903404,0.012841254029817728,-0.02956530427729248,0.06933317983406212,0.08702868357281274,0.02956530427729248
worst_of,pair_KYBR_SITH,0.015519360786724033,0.019157088122605363,0.0,0.0,0.0,0.0,0.0,0.0036377273358813023,1.0,0.0036377273358814133,0.02942995777489342,-0.014416214445105616,0.007422072522691985,0.02942995777489342
worst_of,pair_MNDO_WOOK,0.0161339889366933,0.012452107279693486,0.0,0.0,0.0,0.0,0.0,0.003681881656999786,1.0,0.003681881656999786,-0.029223415243724436,0.00548576521569749,0.02072179312214705,0.029223415243724436
worst_of,pair_CLNE_KYBR,0.013829133374308543,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0034122459360362845,1.0,0.0034122459360362845,0.029219094859575936,0.008562180649190296,0.05761212812158578,0.029219094859575936
worst_of,underlying_CLNE,0.15611555009219422,0.14559386973180077,1.0,1.0,0.0,0.0,0.0,0.01052168036039347,0.9999484073311211,0.01052168036039347,-0.02898815201950721,0.008177082829197251,0.017472914549424592,0.02898815201950721
worst_of,pair_HTTX_MNDO,0.016441303011677934,0.020114942528735632,0.0,0.0,0.0,0.0,0.0,0.0036736395170576808,1.0,0.0036736395170576808,0.02888871869170469,0.08759542198058388,0.109140124002686,0.02888871869170469
worst_of,pair_BSKR_WOOK,0.014751075599262446,0.018199233716475097,0.0,0.0,0.0,0.0,0.0,0.003448158117212663,1.0,0.003448158117212663,0.028602391269451122,0.015372171121054025,0.017585903292733553,0.028602391269451122
worst_of,pair_CLNE_HTTX,0.014751075599262446,0.018199233716475097,0.0,0.0,0.0,0.0,0.0,0.003448158117212663,1.0,0.003448158117212663,0.02860239126945112,0.12185480915953344,0.06543302643645495,0.02860239126945112
worst_of,pair_REBL_TECH,0.01736324523663184,0.0210727969348659,0.0,0.0,0.0,0.0,0.0,0.0037095516982340593,1.0,0.0037095516982340593,0.02839942036395138,-0.07283180469866113,-0.06170098935186556,0.02839942036395138
worst_of,pair_POBK_SITH,0.014904732636754764,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.003410479763191532,1.0,0.003410479763191532,-0.028145843309863274,-0.0008217972446029207,-0.03423115679966807,0.028145843309863274
worst_of,structural_base_vol_mean,0.271190585945503,0.2731018518518519,0.39,0.39,0.0,0.0,0.0,0.019869444503316847,0.8614612722289974,0.0023872612624917466,0.028109725533792335,0.2503498351968648,0.24956294207439886,0.028109725533792335
worst_of,underlying_POBK,0.15642286416717885,0.14655172413793102,1.0,1.0,0.0,0.0,0.0,0.009871140029247827,0.9999888135905525,0.009871140029247827,-0.02717407663046462,0.037858817211903595,0.041971459898467914,0.02717407663046462
worst_of,pair_BSKR_HTTX,0.017516902274124155,0.0210727969348659,0.0,0.0,0.0,0.0,0.0,0.0035558946607416875,1.0,0.0035558946607416875,0.027105516649774383,0.11729545020467468,0.16132873261703645,0.027105516649774383
worst_of,pair_CORL_TECH,0.016902274124154886,0.013409961685823755,0.0,0.0,0.0,0.0,0.0,0.0034923124383312576,1.0,0.0034923124383311466,-0.027092069095895243,0.004689123512340091,0.012241009967188956,0.027092069095895243
worst_of,basket_realized_vol_126d_max,0.4831283229297789,0.4775137191404916,0.9428565139069754,1.036082152299424,0.0,0.0,0.0,0.15932880722105658,2.072927960737434e-20,0.03459618060191874,-0.026789113291013453,0.26349953557852474,0.21673761995867288,0.026789113291013453
worst_of,quoted_implied_vol,0.27808282114320837,0.2800945402298851,0.413865,0.42404,0.0,0.0,0.0,0.025305724519424366,0.6016318495253399,0.0023328892586077375,0.026770382662533673,0.24302555995507907,0.2207332512097736,0.026770382662533673
worst_of,underlying_KYBR,0.15334972341733252,0.16283524904214558,1.0,1.0,0.0,0.0,0.0,0.009485525624813085,0.9999961213670192,0.009485525624813085,0.026324969446394373,-0.032324705359090565,0.03011266983288612,0.026324969446394373
worst_of,pair_NABO_WOOK,0.01889981561155501,0.01532567049808429,0.0,0.0,0.0,0.0,0.0,0.0035741451134707614,1.0,0.0035741451134706503,-0.026247425941822302,0.0045593436306829264,-0.02627687303449647,0.026247425941822302
worst_of,pair_REBL_SITH,0.01674861708666257,0.020114942528735632,0.0,0.0,0.0,0.0,0.0,0.003366325442073048,1.0,0.003366325442073048,0.02623217733718385,-0.04010164765449804,-0.07628385642459241,0.02623217733718385
worst_of,pair_DRC_NABO,0.016902274124154886,0.020114942528735632,0.0,0.0,0.0,0.0,0.0,0.0032126684045806764,1.0,0.0032126684045806764,0.024922694041857776,-0.022688778861768028,-0.023187281205143045,0.024922694041857776
worst_of,underlying_NABO,0.16733251382913336,0.15804597701149425,1.0,1.0,0.0,0.0,0.0,0.009286536817639135,0.999997869683138,0.009286536817639135,-0.0248787074801764,-0.017484582692032284,-0.0009152642017640185,0.0248787074801764
worst_of,pair_CORL_MNDO,0.015519360786724033,0.012452107279693486,0.0,0.0,0.0,0.0,0.0,0.0030672535070305207,1.0,0.0030672535070305207,-0.024814707882698635,-0.007025469557899491,-0.038212825806350756,0.024814707882698635
worst_of,pair_DRC_HTTX,0.015519360786724033,0.012452107279693486,0.0,0.0,0.0,0.0,0.0,0.0030672535070305207,1.0,0.0030672535070305207,-0.024814707882698635,0.09991954295824268,0.12306415543097031,0.024814707882698635
worst_of,pair_DRC_MNDO,0.014443761524277812,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0029495086507145274,1.0,0.0029495086507146384,-0.02472115820578621,-0.005120475774987342,0.024209017897459183,0.02472115820578621
worst_of,structural_base_vol_min,0.2005239704978488,0.20231800766283525,0.32,0.32,0.0,0.0,0.0,0.029425617041919483,0.4083688545968462,0.0026999189915388527,0.024349570086824257,0.09289762369455373,0.0981394188973015,0.024349570086824257
worst_of,underlying_BSKR,0.16594960049170251,0.15708812260536398,1.0,1.0,0.0,0.0,0.0,0.00886147788633862,0.9999994841222187,0.008861477886338509,-0.023818911186700497,-0.007247696804051108,0.021753523265119333,0.023818911186700497
worst_of,pair_CLNE_REBL,0.014443761524277812,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0027976177860670193,1.0,0.0027976177860670193,0.02344809257363195,-0.05413768500259262,-0.06539611315648164,0.02344809257363195
worst_of,worst_of_pressure,2.392380270436386,2.382454022988506,3.0,3.0,0.0,0.0,0.0,0.02597274913045422,0.568366283263079,0.010410934022847217,-0.023308670252654838,0.3070631499992092,0.30922834608392097,0.023308670252654838
worst_of,pair_TECH_WOOK,0.01843884449907806,0.01532567049808429,0.0,0.0,0.0,0.0,0.0,0.003113174000993868,1.0,0.003113174000993757,-0.02314077301310281,-0.01660489805203408,-0.030879616801023052,0.02314077301310281
worst_of,requested_month,6.488936693300553,6.565134099616858,12.0,12.0,0.0,0.0,0.0,0.015448125148652792,0.9802068824909244,0.08263098526540866,0.022373899144700178,-0.0011061907927379252,0.038318087708990214,0.022373899144700178
worst_of,structural_base_vol_max,0.34318992009834043,0.34520114942528735,0.5,0.5,0.0,0.0,0.0,0.01546578687710027,0.9799779650111499,0.002574485396105476,0.0220831473999546,0.31187901495324155,0.31183001486639267,0.0220831473999546
worst_of,pair_BSKR_KYBR,0.0161339889366933,0.013409961685823755,0.0,0.0,0.0,0.0,0.0,0.0027240272508696206,1.0,0.0027240272508695096,-0.02162084143471585,-0.004492375898176948,0.023538836512121946,0.02162084143471585
worst_of,pair_POBK_REBL,0.016441303011677934,0.019157088122605363,0.0,0.0,0.0,0.0,0.0,0.0027157851109274045,1.0,0.0027157851109275155,0.02135635566103104,-0.05052321088905488,-0.05043508057982787,0.02135635566103104
worst_of,pair_CLNE_WOOK,0.014751075599262446,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0024903037110823867,1.0,0.0024903037110823867,0.02065701128048117,0.000977556218163938,-0.03497642982619969,0.02065701128048117
worst_of,pair_HTTX_SITH,0.014904732636754764,0.012452107279693486,0.0,0.0,0.0,0.0,0.0,0.0024526253570612555,1.0,0.0024526253570612555,-0.020240908549782572,0.0956678322500487,0.052045576836720925,0.020240908549782572
worst_of,pair_CLNE_CORL,0.017977873386601107,0.01532567049808429,0.0,0.0,0.0,0.0,0.0,0.0026522028885168636,1.0,0.0026522028885167526,-0.019960754274598532,0.02367628235756563,0.0002570127597635958,0.019960754274598532
worst_of,pair_NABO_REBL,0.01843884449907806,0.0210727969348659,0.0,0.0,0.0,0.0,0.0,0.0026339524357877897,1.0,0.0026339524357877897,0.019578634353370247,-0.08254958874586296,-0.07132821571017292,0.019578634353370247
worst_of,pair_KYBR_MNDO,0.014904732636754764,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.002336646673590015,1.0,0.002336646673590126,0.019283765250620973,0.007116587775228517,-0.0253417258532634,0.019283765250620973
worst_of,pair_SITH_WOOK,0.015826674861708665,0.018199233716475097,0.0,0.0,0.0,0.0,0.0,0.0023725588547663934,1.0,0.0023725588547665044,0.019010185706167658,-0.013634478634953293,-0.04676920209232546,0.019010185706167658
worst_of,autocall_to_protection_ratio,1.7907691335658125,1.7949961562698153,2.2502750000000002,2.2485,0.0,0.0,0.0,0.02790847456828849,0.47556601774221763,0.006220666220718752,0.018233738671695327,0.3735071347486114,0.32634750609074903,0.018233738671695327
worst_of,underlying_SITH,0.15734480639213275,0.16379310344827586,1.0,1.0,0.0,0.0,0.0,0.006448297056143137,0.9999999999995871,0.006448297056143137,0.017708993517014323,-0.01697962279938971,-0.08235417622377364,0.017708993517014323
worst_of,pair_BSKR_JEDI,0.019668100799016593,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.002426721488671846,1.0,0.0024267214886717348,-0.017476407228599236,-0.010779786612392638,-0.03119088426941749,0.017476407228599236
worst_of,pair_CLNE_POBK,0.014290104486785495,0.016283524904214558,0.0,0.0,0.0,0.0,0.0,0.0019934204174290038,1.0,0.001993420417429115,0.016796030004889627,0.02029485383085137,0.05412436717520645,0.016796030004889627
worst_of,pair_BSKR_POBK,0.015212046711739398,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0020293325986053823,1.0,0.0020293325986054933,0.016580134259576468,0.02861786013113213,-0.0026825800629799905,0.016580134259576468
worst_of,pair_DRC_TECH,0.017055931161647202,0.019157088122605363,0.0,0.0,0.0,0.0,0.0,0.0021011569609581393,1.0,0.0021011569609582503,0.01622767778691426,-0.020825872536049842,-0.040171138094400274,0.01622767778691426
worst_of,pair_MNDO_POBK,0.014290104486785495,0.012452107279693486,0.0,0.0,0.0,0.0,0.0,0.0018379972070919903,1.0,0.0018379972070919903,-0.015486475391395601,0.007606136739503159,-0.0072424671362237856,0.015486475391395601
worst_of,pair_NABO_TECH,0.017209588199139522,0.019157088122605363,0.0,0.0,0.0,0.0,0.0,0.0019474999234657675,1.0,0.0019474999234658785,0.0149748249608992,-0.006420569670615882,-0.026424843917516174,0.0149748249608992
worst_of,barrier_gap_pct,0.4702695912722803,0.4722081417624521,0.7501650000000001,0.7491,0.0,0.0,0.0,0.02474349283051569,0.6299587323402928,0.0028303028162214713,0.01476278685363014,0.3969533092472666,0.3546503813578669,0.01476278685363014
worst_of,pair_BSKR_MNDO,0.015212046711739398,0.013409961685823755,0.0,0.0,0.0,0.0,0.0,0.0018020850259157228,1.0,0.0018020850259156118,-0.01472346706369701,-0.038869438778213965,0.014687404803587533,0.01472346706369701
worst_of,pair_CLNE_MNDO,0.017209588199139522,0.01532567049808429,0.0,0.0,0.0,0.0,0.0,0.0018839177010553376,1.0,0.0018839177010552266,-0.014485924992405554,-0.0036292747383423426,0.01996923080659363,0.014485924992405554
worst_of,pair_MNDO_SITH,0.017209588199139522,0.01532567049808429,0.0,0.0,0.0,0.0,0.0,0.0018839177010553376,1.0,0.0018839177010552266,-0.014485924992405554,-0.03385394573908599,-0.0392498712362564,0.014485924992405554
worst_of,structural_base_vol_second_highest,0.22268592501536572,0.22376436781609196,0.32,0.32,0.0,0.0,0.0,0.022374466321438746,0.7486618962854111,0.0018903053595103743,0.014068507738204733,0.138102728116608,0.1398095836304714,0.014068507738204733
worst_of,pair_CORL_WOOK,0.0161339889366933,0.014367816091954023,0.0,0.0,0.0,0.0,0.0,0.0017661728447393443,1.0,0.0017661728447392333,-0.014018267625707277,3.0129944937035112e-05,0.030460393199116618,0.014018267625707277
worst_of,pair_JEDI_KYBR,0.0161339889366933,0.014367816091954023,0.0,0.0,0.0,0.0,0.0,0.0017661728447393443,1.0,0.0017661728447392333,-0.014018267625707277,-0.0011887398710706666,0.06623638219303009,0.014018267625707277
worst_of,pair_BSKR_DRC,0.018131530424093423,0.016283524904214558,0.0,0.0,0.0,0.0,0.0,0.0018480055198789591,1.0,0.001848005519878848,-0.013850306226184888,-0.005318678821175915,-0.04234768640748654,0.013850306226184888
